일자	식사명	수량(아침식사2 값 중복)	식사내용
2017.6.1	점심식사	12.3465704	"고등어무조림,근대국,깍두기(손칼),소세지전,쌀밥,애느타리볶음,참나물겉절이"
2017.6.1	점심식사2	12.3465704	"갈비만두(찐),깍두기(손칼),단무지,부대찌개,쌀밥,치킨마요덮밥"
2017.6.2	점심식사	27.07581227	"갈비탕,두부찌개,석박지,쌀밥,아기볼어묵조림,풋고추된장무침"
2017.6.2	점심식사2	27.07581227	"고구마으깸,단무지,배추김치,쌀밥,야채샐러드,치킨까스&데미소스,크림스프"
2017.6.3	점심식사	11.04693141	"단무지,배추김치,새우볶음밥,열무된장국,자장소스,잡채(어묵),탕수육"
2017.6.3	점심식사2	11.04693141	"단무지,돈까스,배추김치,쌀밥,야채샐러드,크림스프,후랑크구이(2개씩)"
2017.6.4	점심식사	12.41877256	"고추지된장무침,깍두기(손칼),닭개장,쌀밥,야채고로케,오징어무무침,햄느타리볶음"
2017.6.4	점심식사2	12.41877256	"고구마샐러드,깍두기(손칼),쌀밥,야채샐러드,야채스프,치즈함박스테이크&데미,피클"
2017.6.5	점심식사	13.06859206	"꽁치무조림,배추김치,비빔된장,새송이햄볶음,아욱국,청경채겉절이,콩나물밥"
2017.6.5	점심식사2	13.06859206	"숯불제육불고기,쌀밥,열무김치,잔치국수,쫑쫑썬김치,콩나물무침"
2017.6.6	점심식사	13.28519856	"깍두기(손칼),돈육간장불고기,두부김치찌개,떡볶이,브로컬리초회,쌀밥,연근조림"
2017.6.6	점심식사2	13.28519856	"단무지,미소된장국,배추김치,쌀밥,야채샐러드,치킨까스&카레"
2017.6.7	점심식사	19.35018051	"만두튀김,멸치유자청볶음,미역오이냉국,배추김치,쌀밥,참나물무침,춘천닭갈비"
2017.6.7	점심식사2	19.35018051	"김가루조미밥,냉면김치,모듬튀김(고구마,호박,맛살),배추김치,수박,칡냉면"
2017.6.8	점심식사	31.4801444	"깍두기(손칼),식혜,쌀밥,애기새송이초무침,육개장,탕수육,풋고추된장무침"
2017.6.8	점심식사2	31.4801444	"깍두기(손칼),쌀밥,야채샐러드,옥수수스프,치즈함박스테이크&데미,푸실리볶음,피클"
2017.6.9	점심식사	13.14079422	"깻잎양념절임,반달감자볶음,배추김치,쇠고기가지볶음,순두부찌개,시금치나물,쌀밥"
2017.6.9	점심식사2	13.14079422	"김가루조미밥,모듬튀김(만.당.오),배추김치,쌀밥,참치샐러드,콩국수"
2017.6.10	점심식사	11.33574007	"돈육깻잎순볶음,된장찌개,배추김치,상추쌈,쌀밥,잡채(어묵),콩나물무침"
2017.6.10	점심식사2	11.33574007	"단무지,더운야채,배추김치,쌀밥,야채샐러드,야채스프,치즈돈까스"
2017.6.11	점심식사	10.90252708	"단무지,마카로니샐러드,미역국,배추김치,순살치킨(양념),쌀밥,카레라이스"
2017.6.11	점심식사2	10.90252708	"깍두기(손칼),비엔나구이(경앙식),쌀밥,야채샐러드,치즈함박스테이크&데미,크림스프,피클"
2017.6.12	점심식사	15.23465704	"근대국,닭볶음탕,배추김치,비름나물,소세지전,쌀밥,콩나물무침"
2017.6.12	점심식사2	15.23465704	"고구마샐러드,김밥볶음밥,단무지,돈까스,메밀국수,배추김치,쌀밥"
2017.6.13	점심식사	22.31046931	"깍두기(손칼),뼈추린메기매운탕,쌀밥,오징어조림,잔멸치볶음,적양파,풋고추,쌈장"
2017.6.13	점심식사2	22.31046931	"깍두기(손칼),쌀밥,야채샐러드,줄무늬감자튀김,치킨까스&데미소스,크림스프,피클"
2017.6.14	점심식사	14.44043321	"고등어무조림,깍두기(손칼),도라지부추무침,미트볼고추장조림,숙주나물,쌀밥,우무냉국"
2017.6.14	점심식사2	14.44043321	"계란후라이,김가루부추무침,김치볶음,떡볶이,섭산적구이,쌀밥,잔멸치볶음"
2017.6.15	점심식사	26.57039711	"돈육김치볶음,배추된장국,비빔밥(표고),수정과,온두부"
2017.6.15	점심식사2	26.57039711	"깍두기(손칼),식빵&딸기잼,쌀밥,야채샐러드,옥수수스프,치즈돈까스,피클"
2017.6.16	점심식사	24.11552347	"군만두(양념장),김밥볶음밥,냉국수,단무지,멸치꽈리조림,배추김치,쌀밥"
2017.6.16	점심식사2	24.11552347	"군만두(양념장),김밥볶음밥,단무지,멸치꽈리조림,배추김치,비빔국수,우동국물"
2017.6.17	점심식사	8.80866426	"감자간장조림,꽃게된장국,매운돈육떡찜,배추김치,숙주나물,쌀밥,청경채겉절이"
2017.6.17	점심식사2	8.80866426	"깍두기(손칼),반달감자튀김,쌀밥,야채샐러드,야채스프,치킨까스&데미소스,피클"
2017.6.18	점심식사	9.819494585	"깍두기(손칼),깐마늘고추장무침,닭곰탕,두부찌개,쌀밥,애느타리볶음,참나물무침"
2017.6.18	점심식사2	9.819494585	"단무지,단호박과일샐러드,돈까스,배추김치,쌀밥,야채샐러드,양송이스프(경양식)"
2017.6.19	점심식사	21.51624549	"미역오이냉국,배추김치,쌀밥,양배추쌈,어묵양파볶음,쭈꾸미삼겹살볶음,파절이(콩나물.양파.대파)"
2017.6.19	점심식사2	21.51624549	"배추겉절이,순대&쌈장,쌀밥,콩국수,콩나물무침,풋고추,쌈장"
2017.6.20	점심식사	30.46931408	"단무지,배추김치,복숭아아이스티,새우볶음밥,자장소스,잡채(어묵),콩나물국,탕수육"
2017.6.20	점심식사2	30.46931408	"깍두기(손칼),돈까스,쌀밥,야채샐러드,줄무늬감자튀김,크림스프,피클"
2017.6.21	점심식사	24.2599278	"깍두기(손칼),쌀밥,오이고추&쌈장,오징어회무침,적양파,추어탕"
2017.6.21	점심식사2	24.2599278	"단무지,배추김치,비빔국수,생선까스&타르,쌀밥,오이냉국"
2017.6.22	점심식사	36.24548736	"냉면김치,밀면,배추김치,숯불제육불고기,쌀밥,찐만두"
2017.6.22	점심식사2	36.24548736	"고구마으깸,깍두기(손칼),쌀밥,야채샐러드,야채스프,피클,함박스테이크"
2017.6.23	점심식사	17.18411552	"꽁치무조림,다시마채무침,돈육김치찌개,떡갈비간장조림,배추김치,쌀밥,콩나물무침"
2017.6.23	점심식사2	17.18411552	"계란파국,냉우동,단무지,배추김치(양식),볶음밥,치킨볼강정"
2017.6.24	점심식사	6.714801444	"감자조림,깍두기(손칼),돈육김치볶음,쌀밥,온두부,우무콩국,참나물겉절이"
2017.6.24	점심식사2	6.714801444	"단무지,배추김치,비엔나파스타볶음,쌀밥,야채샐러드,크림스프,함박스테이크"
2017.6.25	점심식사	9.314079422	"계란찜,닭간장조림,마늘쫑멸치볶음,배추김치,실곤약초장무침,쌀밥,열무된장국"
2017.6.25	점심식사2	9.314079422	"깍두기(손칼),돈까스,막대감자튀김,쌀밥,야채샐러드,야채스프,피클"
2017.6.26	점심식사	28.37545126	"닭곰탕,석박지,시골식돈육김치찌개,쌀밥,애기새송이초무침,오이고추된장무침,온두부"
2017.6.26	점심식사2	28.37545126	"깍두기(손칼),쌀밥,어린잎샐러드/망고드래싱,크림스프,피클,함박스테이크"
2017.6.27	점심식사	21.73285199	"가지볶음,도토리묵말이,떡볶이,배추김치,부추겉절이,쇠고기야채볶음,쌀밥"
2017.6.27	점심식사2	21.73285199	"떡볶이,부들어묵조림,비엔나구이,쌀밥,옛날도시락,우동국물,쫑쫑썬김치"
2017.6.28	점심식사	23.53790614	"건취나물밥,김치국,깍두기(손칼),꽁치무조림,매실차,비름나물,비엔나야채볶음"
2017.6.28	점심식사2	23.53790614	"단무지,돈까스,마카로니볶음,배추김치,쌀밥,야채샐러드,야채스프"
2017.6.29	점심식사	16.10108303	"단무지,배추김치,실곤약초장무침,쌀밥,카레라이스,콩나물국,탕수육(후르츠)"
2017.6.29	점심식사2	16.10108303	"깍두기(손칼),식빵&딸기잼,쌀밥,야채샐러드,양송이스프(경양식),치즈돈까스,피클"
2017.6.30	점심식사	32.77978339	"가지나물,갈비만두(찐),김가루조미밥,쌀밥,쫑쫑썬김치,콩국수,콩나물무침"
2017.6.30	점심식사2	32.77978339	"단무지,배추김치,쌀밥,알품떡갈비,야채샐러드,크림스프,푸실리볶음"
2017.7.1	점심식사	10.75812274	"깻잎순볶음,떡볶이,배추김치,숙주나물,쌀밥,안동찜닭,우무냉국"
2017.7.1	점심식사2	10.75812274	"깍두기(손칼),돈까스,쌀밥,야채샐러드,야채스프,줄무늬감자튀김,피클"
2017.7.2	점심식사	9.963898917	"김말이튀김,깍두기(손칼),멸치볶음,순두부김치국,숯불제육불고기,쌀밥,청경채겉절이"
2017.7.2	점심식사2	9.963898917	"고구마샐러드,단무지,배추김치,쌀밥,야채샐러드,양송이스프(경양식),함박스테이크"
2017.7.3	점심식사	25.27075812	"갈릭산적고추장조림,건문어초무침,석박지,쌀밥,육개장,해물파전"
2017.7.3	점심식사2	25.27075812	"냉잔치국수(콩나물),미니돈까스,케찹소스,손만두.양념장,쌀밥,열무김치,쫑쫑썬김치"
2017.7.4	점심식사	21.87725632	"깍두기(손칼),돈육김치볶음,레몬아이스티,마늘쫑어묵볶음,미역국,비름나물,쌀밥,온두부"
2017.7.4	점심식사2	21.87725632	"단무지,돈까스,마카로니샐러드,배추김치,쌀밥,야채샐러드,크림스프"
2017.7.5	점심식사	33.06859206	"냉우동,단무지,떡볶이,배추김치,순살치킨(양념),쌀밥"
2017.7.5	점심식사2	33.06859206	"고구마비엔나강정,깍두기(손칼),쌀밥,야채샐러드,야채스프,피클,함박스테이크"
2017.7.6	점심식사	24.69314079	"단호박식혜,비빔만두,뼈없는감자탕,석박지,쌀밥,어묵양파볶음,풋고추된장무침"
2017.7.6	점심식사2	24.69314079	"단무지,돈까스,배추김치,쌀밥,야채샐러드,양송이스프(경양식),푸실리샐러드"
2017.7.7	점심식사	34.07942238	"가지나물,냉면김치,밀면,숯불제육불고기,쌀밥,연근샐러드"
2017.7.7	점심식사2	34.07942238	"깍두기(손칼),막대감자튀김,쇠고기스프,쌀밥,야채샐러드,치즈함박스테이크&데미,피클"
2017.7.8	점심식사	9.675090253	"단무지,미역오이냉국,배추김치,볶음밥,쌀밥,자장소스,잡채(어묵),탕수육"
2017.7.8	점심식사2	9.675090253	"단무지,돈까스,배추김치,비엔나구이(경앙식),쌀밥,야채샐러드,크림스프"
2017.7.9	점심식사	14.29602888	"갈비만두(찐),냉국수,냉면김치,배추김치,케이준치킨샐러드"
2017.7.9	점심식사2	14.29602888	"깍두기(손칼),쌀밥,야채샐러드,야채스프,줄무늬감자튀김,치즈함박스테이크&데미,피클"
2017.7.10	점심식사	40.86642599	"갈비탕,깍두기(손칼),쌀밥,오이양파무침,콩나물무침,탕수만두"
2017.7.10	점심식사2	40.86642599	"깍두기(손칼),식빵&딸기잼,쌀밥,야채샐러드,야채스프,치즈돈까스,피클"
2017.7.11	점심식사	40.93862816	"가지나물,냉면김치,배추김치,숯불제육불고기,쌀밥,칡냉면"
2017.7.11	점심식사2	40.93862816	"단무지,돈까스,배추김치,쌀밥,야채샐러드,줄무늬감자튀김,크림스프"
2017.7.12	점심식사	41.94945848	"건문어초무침,닭곰탕,떡갈비간장조림,석박지,식혜,쌀밥,풋고추된장무침"
2017.7.12	점심식사2	41.94945848	"깍두기(손칼),마카로니샐러드,쌀밥,알품떡갈비,야채샐러드,야채스프,피클"
2017.7.13	점심식사	18.26714801	"감자조림,냉국수,배추겉절이,손만두.양념장,쌀밥,오이고추된장무침"
2017.7.13	점심식사2	18.26714801	"깍두기(손칼),더운야채,쌀밥,야채샐러드,치즈돈까스,크림스프,피클"
2017.7.14	점심식사	17.76173285	"깍두기(손칼),멸치아몬드볶음,부추장떡,뼈추린메기매운탕,쌀밥,어묵간장조림"
2017.7.14	점심식사2	17.76173285	"고구마으깸,김가루조미밥,단무지,돈까스,메밀국수,배추김치"
2017.7.15	점심식사	10.18050542	"김치덮밥,깍두기(손칼),모듬커틀렛(고구마,새우),실곤약초장무침,쌀밥,야채샐러드,유부된장국"
2017.7.15	점심식사2	10.18050542	"단무지,배추김치,비엔나파스타볶음,쌀밥,야채샐러드,야채스프,치즈함박스테이크&데미"
2017.7.16	점심식사	0	"닭볶음탕,미역오이냉국,배추김치,비름나물,쌀밥,잡채(어묵),콩나물무침"
2017.7.16	점심식사2	0	"깍두기(손칼),돈까스,쌀밥,야채샐러드,옥수수스프,피클,허니버터감자튀김"
2017.7.17	점심식사	0	"냉잔치국수(콩나물),떡볶이,쌀밥,열무김치,쫑쫑썬김치,콩나물무침,해물파전"
2017.7.17	점심식사2	0	"깍두기(손칼),돈까스,식빵&딸기잼,쌀밥,야채샐러드,크림스프(경양식),피클"
2017.7.18	점심식사	0	"깐풍육(완제/깐풍소스),단무지,배추김치,쌀밥,유부된장국,찐만두,카레라이스"
2017.7.18	점심식사2	0	"냉우동,옛날도시락"
2017.7.19	점심식사	24.98194946	"깍두기(손칼),닭개장,생선까스&타르,쌀밥,오이고추된장무침,요구르트,잡채(어묵)"
2017.7.19	점심식사2	24.98194946	"깍두기(손칼),단호박과일샐러드,쌀밥,야채샐러드,치즈돈까스,크림스프,피클"
2017.7.20	점심식사	37.90613718	"김가루조미밥,단무지,락교,메밀국수,배추김치,순살치킨(양념),야채샐러드"
2017.7.20	점심식사2	37.90613718	"단무지,더운야채,배추김치,쌀밥,야채샐러드,옥수수스프,함박스테이크"
2017.7.21	점심식사	13.42960289	"단무지,두부된장찌개,배추김치,쌀밥,자장밥,잡채(생선묵):연,탕수육"
2017.7.21	점심식사2	13.42960289	"고구마맛탕,백김치,새싹비빔국수,쌀밥,오이냉국,찐만두"
2017.7.22	점심식사	15.30685921	"갈비만두(찐),냉국수,냉면김치,마늘쫑멸치볶음,배추김치,쌀밥,오징어회무침"
2017.7.22	점심식사2	15.30685921	"깍두기(손칼),쌀밥,알품떡갈비,야채샐러드,줄무늬감자튀김,크림스프,피클"
2017.7.23	점심식사	10.46931408	"닭볶음탕,도라지생채,미역국,배추김치,부들어묵조림,부추겉절이,쌀밥"
2017.7.23	점심식사2	10.46931408	"고구마으깸,단무지,돈까스,배추김치,쌀밥,야채샐러드,야채스프"
2017.7.24	점심식사	30.54151625	"동그랑땡계란전,무생채(미나리),배추김치,쇠고기미역국,숯불제육불고기,쌀밥,아기볼어묵조림"
2017.7.24	점심식사2	30.54151625	"냉면김치,배추겉절이,쌀밥,오이고추된장무침"
2017.7.25	점심식사	25.55956679	"고등어무조림,배추김치,비빔밥(표고),오이냉국,요구르트"
2017.7.25	점심식사2	25.55956679	"깍두기(손칼),쌀밥,야채샐러드,크림스프,푸실리볶음,피클,함박스테이크"
2017.7.26	점심식사	33.86281588	"가지나물,꼬들단무지,냉국수,냉면김치,배추김치,순살치킨(양념),쌀밥"
2017.7.26	점심식사2	33.86281588	"단무지,돈까스,막대감자튀김,배추김치,쌀밥,야채샐러드,크림스프"
2017.7.27	점심식사	18.84476534	"돈육수제비볶음,된장찌개,배추김치,부추겉절이,새송이애호박볶음,쌀밥,양배추,다시마쌈"
2017.7.27	점심식사2	18.84476534	"미트볼케찹조림,배추김치,쌀밥,오이고추&쌈장,콩국수,피클"
2017.7.28	점심식사	18.12274368	"건파래볶음,깍두기(손칼),부대찌개,부들어묵조림,쇠고기가지볶음,쌀밥,화인쿨"
2017.7.28	점심식사2	18.12274368	"김치볶음,돈육강정,미역국,쌀밥,치킨마요덮밥"
2017.7.29	점심식사	10.10830325	"가지나물,김가루조미밥,단무지,메밀국수,모듬튀김(만.당.오),배추김치"
2017.7.29	점심식사2	10.10830325	"깍두기(손칼),돈까스,마카로니볶음,쌀밥,야채샐러드,야채스프,피클"
2017.7.30	점심식사	10.61371841	"감자조림,깍두기(손칼),돈육강정,쌀밥,오징어회무침,육개장"
2017.7.30	점심식사2	10.61371841	"단무지,단호박과일샐러드,배추김치,쌀밥,야채샐러드,크림스프,함박스테이크"
2017.7.31	점심식사	26.57039711	"마늘쫑멸치볶음,숯불제육불고기,쌀밥,잔치국수,쫑쫑썬김치,참나물무침,콩나물무침"
2017.7.31	점심식사2	26.57039711	"단무지,돈까스,마카로니볶음,배추김치,쌀밥,야채샐러드,야채스프"
2017.8.1	점심식사	27.79783394	"닭간장조림,도라지부추무침,된장찌개,떡볶이,배추김치,복신채무침,쌀밥"
2017.8.1	점심식사2	27.79783394	"깍두기(손칼),식빵&딸기잼,쌀밥,야채샐러드,치즈돈까스,크림스프,피클"
2017.8.2	점심식사	30.32490975	"깍두기(손칼),닭개장,떡갈비바베큐조림,복숭아아이스티,쌀밥,어묵간장조림,참나물겉절이"
2017.8.2	점심식사2	30.32490975	"단무지,배추김치,쌀밥,야채샐러드,야채스프,치킨까스&데미소스,푸실리샐러드"
2017.8.3	점심식사	25.55956679	"깐풍기,단무지,배추김치,쌀밥,자장밥,잡채(어묵),짬뽕국"
2017.8.3	점심식사2	25.55956679	"깍두기(손칼),단호박과일샐러드,미소된장국,쌀밥,야채샐러드,피클,함박스테이크"
2017.8.4	점심식사	28.0866426	"갈비탕,건문어초무침,깍두기(손칼),두부찌개,쌀밥,풋고추,쌈장"
2017.8.4	점심식사2	28.0866426	"고구마으깸,단무지,돈까스,배추김치,쌀밥,야채샐러드,크림스프"
2017.8.5	점심식사	11.04693141	"미역된장국,배추김치,새우볶음밥,실곤약초장무침,쌀밥,어린잎샐러드/망고드래싱,오징어볼강정"
2017.8.5	점심식사2	11.04693141	"깍두기(손칼),쌀밥,야채샐러드,야채스프,줄무늬감자튀김,피클,함박스테이크"
2017.8.6	점심식사	9.891696751	"감자조림,배추김치,숯불제육불고기,쌀밥,양배추쌈,콩나물국,파절이"
2017.8.6	점심식사2	9.891696751	"단무지,마카로니샐러드,배추김치,쇠고기스프,쌀밥,야채샐러드,치즈돈까스"
2017.8.7	점심식사	32.3465704	"단무지,떡볶이,배추김치,순살치킨(양념),쌀밥,유부된장국,카레라이스"
2017.8.7	점심식사2	32.3465704	"깍두기(손칼),비엔나구이,쌀밥,야채샐러드,양송이스프(경양식),치즈함박스테이크&데미,피클"
2017.8.8	점심식사	29.45848375	"건취나물밥,돈육야채볶음,배추김치,부추전,비빔된장,오이생채,콩나물국"
2017.8.8	점심식사2	29.45848375	"깍두기(손칼),돈까스,식빵&딸기잼,쌀밥,야채샐러드,크림스프(경양식),피클"
2017.8.9	점심식사	29.67509025	"석박지,쇠고기영양탕,쌀밥,애기새송이초무침,오징어메추리알조림,풋고추된장무침"
2017.8.9	점심식사2	29.67509025	"단무지,배추김치,쌀밥,야채샐러드,양송이스프(경양식),줄무늬감자튀김,치즈돈까스"
2017.8.10	점심식사	24.40433213	"두부된장찌개,떡갈비간장조림,배추김치,비빔밥(표고),쌀밥"
2017.8.10	점심식사2	24.40433213	"감자으깸샐러드,배추김치,쌀밥,야채샐러드,야채스프,치킨까스&데미소스,피클"
2017.8.11	점심식사	33.50180505	"깍두기(손칼),닭곰탕,매실차,생선까스&타르,쌀밥,어묵간장조림,진미도라지무침"
2017.8.12	점심식사	7.509025271	"돈육야채볶음,두부구이.양념장,마늘쫑볶음,배추김치,배추된장국,부추액젓무침,쌀밥"
2017.8.12	점심식사2	7.509025271	"단무지,돈까스,배추김치,식빵&딸기잼,쌀밥,야채샐러드,크림스프(경양식)"
2017.8.13	점심식사	6.714801444	"단무지,배추김치,쌀밥,자장밥,잡채(어묵),짬뽕국,탕수육"
2017.8.13	점심식사2	6.714801444	"깍두기(손칼),쌀밥,야채샐러드,옥수수스프(경양식),치즈돈까스,푸실리샐러드,피클"
2017.8.14	점심식사	20.28880866	"깍두기(손칼),닭간장조림,쌀밥,야채고로케,어묵양파볶음,참나물겉절이,참치김치찌개"
2017.8.14	점심식사2	20.28880866	"깍두기(손칼),돈까스,쌀밥,야채샐러드,크림스프,푸실리볶음,피클"
2017.8.15	점심식사	10.18050542	"두부찌개,배추김치,배추된장국,쌀밥,양배추쌈,오삼불고기,파절이"
2017.8.15	점심식사2	10.18050542	"감자튀김(맛),깍두기(손칼),쌀밥,야채샐러드,야채스프,치즈돈까스,피클"
2017.8.16	점심식사	28.80866426	"멸치꽈리조림,부추전,쌀밥,열무김치,오징어메추리알조림,잔치국수,쫑쫑썬김치"
2017.8.16	점심식사2	28.80866426	"단무지,더운야채,배추김치,쌀밥,야채샐러드,옥수수스프,함박스테이크"
2017.8.17	점심식사	31.76895307	"계란파국,단무지,배추김치,새우볶음밥,자장소스,잡채(어묵),탕수만두"
2017.8.17	점심식사2	31.76895307	"깍두기(손칼),비엔나파스타볶음,생선까스&타르,쌀밥,야채샐러드,양송이스프(경양식),피클"
2017.8.18	점심식사	29.53068592	"감자조림,마늘쫑무침,배추김치,쇠고기가지볶음,순두부찌개,쌀밥,쫄면야채무침"
2017.8.18	점심식사2	29.53068592	"단무지,단호박과일샐러드,배추김치,쌀밥,야채샐러드,치킨까스&데미소스,크림스프"
2017.8.19	점심식사	11.26353791	"된장찌개,떡볶이,무생채(미나리),배추김치,부추전,쌀밥,안동찜닭"
2017.8.19	점심식사2	11.26353791	"고구마샐러드,깍두기(손칼),돈까스,쌀밥,야채샐러드,야채스프,피클"
2017.8.20	점심식사	11.98555957	"깍두기(손칼),마늘쫑건새우볶음,배추김치,숯불제육불고기,양배추쌈,어묵김치국,오이양파무침"
2017.8.20	점심식사2	11.98555957	"감자튀김(반달),단무지,배추김치,쌀밥,야채샐러드,옥수수스프,치킨까스&데미소스"
2017.8.21	점심식사	29.09747292	"감자채베이컨볶음(I,깍두기(손칼),꽁치무조림,돈육김치찌개,소세지전,쌀밥,참나물겉절이"
2017.8.21	점심식사2	29.09747292	"순대야채복음,쌀밥,열무김치,잔치국수,쫑쫑썬김치,콩나물무침"
2017.8.22	점심식사	37.03971119	"단무지,닭갈비볶음밥,떡볶이,미소된장국,배추김치,쌀밥,쫄면야채무침"
2017.8.22	점심식사2	37.03971119	"깍두기(손칼),돈까스,미소된장국,쌀밥,야채샐러드,줄무늬감자튀김,피클"
2017.8.23	점심식사	29.31407942	"갈비탕,깍두기(손칼),두부찌개,쌀밥,오이고추&쌈장,적양파"
2017.8.23	점심식사2	29.31407942	"배추겉절이,쌀밥,오이고추된장무침,찐만두,콩국수"
2017.8.24	점심식사	0	"냉면김치,배추김치,숯불제육불고기,쌀밥,찐만두,칡냉면"
2017.8.24	점심식사2	0	"고구마으깸,깍두기(손칼),쌀밥,야채샐러드,야채스프,피클,함박스테이크"
2017.8.25	점심식사	0	"된장찌개,떡갈비간장조림,배추김치,비빔밥,식혜"
2017.8.25	점심식사2	0	"계란파국,단무지채무침,배추김치(양식),쌀밥,치킨볼강정,해물야끼우동"
2017.8.26	점심식사	0	"계란파국,깍두기(손칼),모듬샐러드,순살치킨(양념),스팸김치덮밥,쌀밥,오이생채"
2017.8.26	점심식사2	0	"단무지,배추김치,비엔나파스타볶음,쌀밥,야채샐러드,크림스프,함박스테이크"
2017.8.27	점심식사	7.870036101	"닭간장조림,두부찌개,마늘쫑볶음,배추김치,실곤약초장무침,쌀밥,콩나물국"
2017.8.27	점심식사2	7.870036101	"깍두기(손칼),돈까스,막대감자튀김,쌀밥,야채샐러드,야채스프,피클"
2017.8.28	점심식사	35.37906137	"갈비만두(찐),단무지,무순된장국,배추김치,실곤약초장무침,쌀밥,탄두리카레라이스"
2017.8.28	점심식사2	35.37906137	"깍두기(손칼),비엔나구이,쌀밥,야채샐러드,양송이스프(경양식),치즈함박스테이크&데미,피클"
2017.8.29	점심식사	31.6967509	"배추김치,부추전,비빔된장,숯불제육불고기,쌀밥,오이생채,콩나물국"
2017.8.29	점심식사2	31.6967509	"깍두기(손칼),식빵&딸기잼,쌀밥,야채샐러드,크림스프(경양식),피자돈까스,피클"
2017.8.30	점심식사	23.46570397	"깍두기(손칼),닭개장,생선까스&타르,쌀밥,오이고추된장무침,잡채(어묵)"
2017.8.30	점심식사2	23.46570397	"김말이튀김,떡볶이,쌀밥,열무김치,잔치국수,쫑쫑썬김치"
2017.8.31	점심식사	32.77978339	"두부된장찌개,떡갈비간장조림,배추김치,쌀밥,참치비빔밥,케이준치킨샐러드"
2017.8.31	점심식사2	32.77978339	"감자으깸샐러드,배추김치,쌀밥,야채샐러드,야채스프,치킨까스&데미소스,피클"
2017.9.1	점심식사	14.36823105	"가지나물,떡볶이,무생채(잔파),배추김치,쌀밥,안동찜닭,전주식콩나물국"
2017.9.1	점심식사2	14.36823105	"깍두기(손칼),미소된장국,쌀밥,야채샐러드,치킨마요덮밥,치킨볼강정"
2017.9.2	점심식사	12.77978339	"돈육야채볶음,배추김치,배추된장국,부추액젓무침,상추쌈,쌀밥,어묵간장조림"
2017.9.2	점심식사2	12.77978339	"단무지,돈까스,배추김치,쌀밥,야채샐러드,크림스프(경양식),후랑크구이(2개씩)"
2017.9.3	점심식사	7.14801444	"단무지,미소된장국,배추김치,쌀밥,자장밥,잡채(어묵),탕수육"
2017.9.3	점심식사2	7.14801444	"깍두기(손칼),쌀밥,야채샐러드,옥수수스프(경양식),치즈돈까스,푸실리샐러드,피클"
2017.9.4	점심식사	34.58483755	"두부양념장구이,미역국,배추김치,숯불제육불고기,쌀밥,양배추쌈,파절이(콩나물.양파.대파)"
2017.9.4	점심식사2	34.58483755	"깍두기(손칼),단호박과일샐러드,볶음밥,생선까스&타르,야채샐러드,양송이스프(경양식),피클"
2017.9.5	점심식사	35.81227437	"깍두기(손칼),쌀밥,육개장,이면수/데리야끼소스,잡채(어묵),풋고추된장무침"
2017.9.5	점심식사2	35.81227437	"고구마비엔나강정,단무지,배추김치,쌀밥,야채샐러드,야채스프,치킨까스&카레"
2017.9.6	점심식사	21.73285199	"단배추된장국,돈육김치볶음,비빔밥(표고),온두부,요구르트"
2017.9.6	점심식사2	21.73285199	"감자으깸샐러드,깍두기(손칼),쌀밥,야채샐러드,치즈돈까스,크림스프,피클"
2017.9.7	점심식사	34.07942238	"꽃게매운탕,배추김치,쇠고기청경채볶음,쌀밥,참나물겉절이,콩나물무침,탕수만두"
2017.9.7	점심식사2	34.07942238	"단무지,단호박과일샐러드,배추김치,쇠고기스프,쌀밥,야채샐러드,치즈함박스테이크&데미"
2017.9.8	점심식사	32.27436823	"꼬지어묵우동,떡볶이,마늘쫑멸치볶음,모듬튀김(만.당.오),배추김치,쌀밥"
2017.9.8	점심식사2	32.27436823	"갈비만두(찐),김밥볶음밥,열무김치,잔치국수,쫑쫑썬김치,콩나물무침"
2017.9.9	점심식사	10.32490975	"두부찌개,무생채(미나리),배추김치,북어해장국,쇠고기가지볶음,쌀밥,쫄면야채무침"
2017.9.9	점심식사2	10.32490975	"깍두기(손칼),쌀밥,야채샐러드,옥수수스프,줄무늬감자튀김,피클,함박스테이크"
2017.9.10	점심식사	9.241877256	"배추김치,쌀밥,양배추쌈,오삼불고기,잡채(어묵),콩나물무국,파절이"
2017.9.10	점심식사2	9.241877256	"단무지,배추김치,쌀밥,야채샐러드,야채스프,치즈돈까스,푸실리볶음"
2017.9.11	점심식사	27.07581227	"가지나물,미트볼케찹조림,배추김치,부추액젓무침,불고기잡채,순두부찌개,쌀밥"
2017.9.11	점심식사2	27.07581227	"단무지,배추김치,비엔나떡볶이,생선까스&타르,쌀밥,야채샐러드,해물볶음밥"
2017.9.12	점심식사	31.19133574	"단무지,배추김치,손만두.양념장,실곤약초장무침,쌀밥,유부된장국,탄두리카레라이스"
2017.9.12	점심식사2	31.19133574	"배추김치,식빵&딸기잼,야채샐러드,치즈돈까스,크림스프,피자돈까스,피클"
2017.9.13	점심식사	23.10469314	"감자조림,깍두기(손칼),닭살파프리카볶음,부대찌개,쌀밥,진미볶음,참나물무침"
2017.9.13	점심식사2	23.10469314	"고구마샐러드,깍두기(손칼),쌀밥,알품떡갈비,야채샐러드,크림스프,피클"
2017.9.14	점심식사	33.57400722	"김치볶음,멸치볶음,배추된장국,숯불제육불고기,쌀밥,온두부,콩나물무침"
